Country name,Country Code,State,State name,Confirmed,Recovered,Deaths
comoros,KM,KM-G,Grande Comore,0,0,0
comoros,KM,KM-M,Moheli,0,0,0
comoros,KM,KM-A,Anjouan,0,0,0
