Country name,Country Code,State,State name,Confirmed,Recovered,Deaths
botswana,BW,BW-CH,Chobe,0,0,0
botswana,BW,BW-CE,Central,0,0,0
botswana,BW,BW-GH,Ghanzi,0,0,0
botswana,BW,BW-KG,Kgalagadi,0,0,0
botswana,BW,BW-KL,Kgatleng,0,0,0
botswana,BW,BW-KW,Kweneng,0,0,0
botswana,BW,BW-NE,North East,0,0,0
botswana,BW,BW-NW,North West,0,0,0
botswana,BW,BW-SE,South East,0,0,0
botswana,BW,BW-SO,Southern,0,0,0
