Country name,Country Code,State,State name,Confirmed,Recovered,Deaths
saintLucia,LC,LC-FR,Forest Reserve,0,0,0
saintLucia,LC,LC-12,Canaries,0,0,0
saintLucia,LC,LC-11,Vieux Fort,0,0,0
saintLucia,LC,LC-10,Soufriere,0,0,0
saintLucia,LC,LC-08,Micoud,0,0,0
saintLucia,LC,LC-07,Laborie,0,0,0
saintLucia,LC,LC-06,Gros Islet,0,0,0
saintLucia,LC,LC-05,Dennery,0,0,0
saintLucia,LC,LC-03,Choiseul,0,0,0
saintLucia,LC,LC-02,Castries,0,0,0
saintLucia,LC,LC-01,Anse la Raye,0,0,0
