Country name,Country Code,State,State name,Confirmed,Recovered,Deaths
cameroon,CM,CM-AD,Adamaoua,0,0,0
cameroon,CM,CM-CE,Centre,0,0,0
cameroon,CM,CM-EN,Far North,0,0,0
cameroon,CM,CM-ES,East,0,0,0
cameroon,CM,CM-LT,Littoral,0,0,0
cameroon,CM,CM-NO,North,0,0,0
cameroon,CM,CM-NW,Nord-West,0,0,0
cameroon,CM,CM-OU,West,0,0,0
cameroon,CM,CM-SU,South,0,0,0
cameroon,CM,CM-SW,South-West,0,0,0
